path,alpha,iters,max_time,nsols,prop_time_grasp,local_search_before,local_search_after,random_pairs,obj_value,time_taken
MDG-a_4_100_m10.txt,0.1,999999,0.1,999999,0.1,True,True,3,355.72,0.1085810661315918
MDG-a_4_100_m10.txt,0.1,999999,0.1,999999,0.1,True,False,3,355.72000000000014,0.11017775535583496
MDG-a_4_100_m10.txt,0.1,999999,0.1,999999,0.1,False,True,3,355.71999999999997,0.1062467098236084
MDG-a_4_100_m10.txt,0.1,999999,0.1,999999,0.1,False,False,3,355.72000000000014,0.10159611701965332
MDG-a_4_100_m10.txt,0.1,999999,0.1,999999,0.1,True,True,4,355.72,0.1111447811126709
MDG-a_4_100_m10.txt,0.1,999999,0.1,999999,0.1,True,False,4,355.7200000000002,0.10598111152648926
MDG-a_4_100_m10.txt,0.1,999999,0.1,999999,0.1,False,True,4,355.7200000000001,0.1067349910736084
MDG-a_4_100_m10.txt,0.1,999999,0.1,999999,0.1,False,False,4,350.95000000000005,0.1088857650756836
MDG-a_4_100_m10.txt,0.1,999999,0.1,999999,0.1,True,True,5,355.72000000000014,0.10949254035949707
MDG-a_4_100_m10.txt,0.1,999999,0.1,999999,0.1,True,False,5,355.72000000000014,0.1051783561706543
MDG-a_4_100_m10.txt,0.1,999999,0.1,999999,0.1,False,True,5,355.7200000000001,0.10615015029907227
MDG-a_4_100_m10.txt,0.1,999999,0.1,999999,0.1,False,False,5,352.44000000000005,0.10230064392089844
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,True,True,None,355.7200000000002,0.10239219665527344
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,True,False,None,355.72,0.10718679428100586
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,False,True,None,355.72,0.1002047061920166
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,False,False,None,350.4500000000001,0.10507845878601074
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,True,True,2,355.72000000000014,0.10531949996948242
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,True,False,2,355.72000000000014,0.10314202308654785
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,False,True,2,355.71999999999997,0.10386395454406738
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,False,False,2,350.45,0.10067439079284668
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,True,True,3,355.72000000000014,0.10775637626647949
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,True,False,3,355.72000000000014,0.10250473022460938
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,False,True,3,355.72000000000014,0.10093545913696289
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,False,False,3,355.72000000000014,0.10355091094970703
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,True,True,4,355.72000000000014,0.1017618179321289
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,True,False,4,355.72000000000014,0.1055915355682373
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,False,True,4,355.72,0.1003267765045166
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,False,False,4,354.66999999999996,0.1018068790435791
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,True,True,5,355.72000000000014,0.10603570938110352
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,True,False,5,355.72000000000025,0.10733485221862793
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,False,True,5,350.45,0.10377359390258789
MDG-a_4_100_m10.txt,0.1,999999,0.1,10,-1,False,False,5,355.7200000000001,0.10501623153686523
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,True,True,None,355.7200000000001,0.1090388298034668
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,True,False,None,355.72,0.10357022285461426
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,False,True,None,355.7200000000002,0.10577273368835449
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,False,False,None,350.84000000000003,0.10586285591125488
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,True,True,2,355.72,0.11324691772460938
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,True,False,2,355.72,0.10192370414733887
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,False,True,2,355.72000000000014,0.1094052791595459
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,False,False,2,354.66999999999996,0.10578250885009766
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,True,True,3,355.72,0.1012415885925293
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,True,False,3,355.72000000000014,0.10766172409057617
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,False,True,3,355.71999999999997,0.1077277660369873
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,False,False,3,355.72000000000014,0.10395073890686035
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,True,True,4,355.72000000000014,0.10329365730285645
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,True,False,4,355.72000000000014,0.1074838638305664
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,False,True,4,355.7200000000001,0.10963296890258789
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,False,False,4,351.2,0.10886645317077637
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,True,True,5,355.72,0.11000823974609375
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,True,False,5,355.72000000000014,0.10865926742553711
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,False,True,5,353.51000000000005,0.11163663864135742
MDG-a_4_100_m10.txt,0.1,999999,0.1,20,-1,False,False,5,353.3,0.10759496688842773
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,True,True,None,355.72000000000014,1.0173299312591553
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,True,False,None,355.7200000000002,1.0207421779632568
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,False,True,None,355.72000000000014,1.0094866752624512
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,False,False,None,354.6700000000001,1.0141663551330566
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,True,True,2,355.72000000000025,1.041888952255249
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,True,False,2,355.72000000000014,1.0351448059082031
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,False,True,2,355.72000000000014,1.0386614799499512
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,False,False,2,355.72000000000025,1.032222032546997
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,True,True,3,355.72000000000014,1.001823902130127
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,True,False,3,355.72000000000025,1.0414609909057617
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,False,True,3,355.72000000000014,1.0208840370178223
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,False,False,3,354.6700000000002,1.0021390914916992
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,True,True,4,355.72000000000014,1.043168067932129
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,True,False,4,355.7200000000002,1.0094218254089355
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,False,True,4,355.72,1.0287177562713623
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,False,False,4,355.7200000000001,1.022202730178833
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,True,True,5,355.7200000000002,1.0373313426971436
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,True,False,5,355.72000000000014,1.0082449913024902
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,False,True,5,355.7200000000002,1.0380523204803467
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.05,False,False,5,354.6700000000001,1.0508525371551514
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,True,True,None,355.72000000000014,1.014317512512207
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,True,False,None,355.72000000000014,1.0190184116363525
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,False,True,None,355.7200000000002,1.0053579807281494
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,False,False,None,355.7200000000001,1.0063648223876953
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,True,True,2,355.72000000000014,1.0216140747070312
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,True,False,2,355.72000000000014,1.0175731182098389
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,False,True,2,355.72000000000014,1.0260539054870605
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,False,False,2,355.72000000000014,1.0171332359313965
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,True,True,3,355.7200000000002,1.0302305221557617
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,True,False,3,355.72000000000014,1.0198423862457275
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,False,True,3,355.72,1.0549283027648926
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,False,False,3,355.7200000000002,1.0254499912261963
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,True,True,4,355.7200000000002,1.0336768627166748
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,True,False,4,355.72000000000014,1.0263283252716064
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,False,True,4,355.72000000000014,1.0440621376037598
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,False,False,4,355.72000000000014,1.0313596725463867
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,True,True,5,355.72000000000025,1.0484199523925781
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,True,False,5,355.7200000000003,1.0332551002502441
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,False,True,5,355.7199999999999,1.081606149673462
MDG-a_4_100_m10.txt,0.1,999999,1,999999,0.1,False,False,5,355.7200000000002,1.0723943710327148
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,True,True,None,355.72000000000025,1.0067801475524902
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,True,False,None,355.72000000000014,1.0142042636871338
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,False,True,None,353.5100000000001,1.0008301734924316
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,False,False,None,355.72,1.0113661289215088
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,True,True,2,355.7200000000003,1.0156307220458984
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,True,False,2,355.7200000000003,1.016066551208496
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,False,True,2,355.72,1.0017478466033936
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,False,False,2,354.66999999999996,1.0009253025054932
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,True,True,3,355.72000000000014,1.0032296180725098
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,True,False,3,355.7200000000002,1.0099446773529053
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,False,True,3,355.72000000000025,1.0096309185028076
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,False,False,3,355.72000000000014,1.0010356903076172
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,True,True,4,355.72000000000025,1.0008258819580078
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,True,False,4,355.7200000000002,1.0079827308654785
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,False,True,4,355.72000000000014,1.0144920349121094
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,False,False,4,355.7200000000002,1.0054011344909668
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,True,True,5,355.72000000000025,1.0090305805206299
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,True,False,5,355.7200000000003,1.0277280807495117
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,False,True,5,355.7200000000002,1.0214056968688965
MDG-a_4_100_m10.txt,0.1,999999,1,10,-1,False,False,5,355.7200000000002,1.0061378479003906
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,True,True,None,355.72000000000014,1.0204746723175049
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,True,False,None,355.7200000000002,1.0231916904449463
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,False,True,None,355.7200000000001,1.0107336044311523
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,False,False,None,355.72000000000014,1.0013809204101562
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,True,True,2,355.72000000000014,1.0016047954559326
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,True,False,2,355.7200000000002,1.0199007987976074
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,False,True,2,355.7200000000002,1.0083653926849365
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,False,False,2,355.72000000000014,1.003856897354126
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,True,True,3,355.72000000000014,1.008005142211914
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,True,False,3,355.72000000000025,1.0134878158569336
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,False,True,3,355.7200000000002,1.0091979503631592
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,False,False,3,355.7199999999998,1.0108363628387451
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,True,True,4,355.7200000000002,1.0139086246490479
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,True,False,4,355.72000000000014,1.0053222179412842
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,False,True,4,355.72000000000025,1.0022740364074707
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,False,False,4,355.7200000000001,1.0101494789123535
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,True,True,5,355.72000000000025,1.0331289768218994
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,True,False,5,355.7200000000003,1.0311026573181152
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,False,True,5,355.72,1.0014054775238037
MDG-a_4_100_m10.txt,0.1,999999,1,20,-1,False,False,5,355.72000000000014,1.0148143768310547
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,True,True,None,355.72000000000014,5.0785300731658936
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,True,False,None,355.72000000000025,5.04912257194519
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,False,True,None,355.72000000000014,5.027462005615234
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,False,False,None,355.7200000000001,5.0293495655059814
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,True,True,2,355.7200000000002,5.113367319107056
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,True,False,2,355.7200000000003,5.064430236816406
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,False,True,2,355.72000000000025,5.096067428588867
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,False,False,2,355.72000000000014,5.0611326694488525
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,True,True,3,355.7200000000003,5.082582473754883
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,True,False,3,355.7200000000002,5.071403741836548
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,False,True,3,355.72000000000014,5.131978750228882
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,False,False,3,355.72000000000014,5.083087921142578
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,True,True,4,355.72000000000025,5.120495080947876
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,True,False,4,355.72000000000014,5.09803318977356
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,False,True,4,355.72000000000014,5.158153772354126
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,False,False,4,355.72000000000014,5.107521057128906
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,True,True,5,355.7200000000002,5.156129598617554
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,True,False,5,355.72000000000025,5.118122816085815
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,False,True,5,355.72000000000025,5.181987047195435
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.05,False,False,5,355.72,5.109279632568359
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,True,True,None,355.72000000000014,5.019435882568359
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,True,False,None,355.72000000000014,5.018093585968018
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,False,True,None,355.7200000000001,5.020715236663818
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,False,False,None,355.72,5.019782066345215
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,True,True,2,355.72000000000014,5.047357082366943
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,True,False,2,355.72000000000014,5.027599334716797
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,False,True,2,355.7200000000002,5.062654733657837
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,False,False,2,355.72000000000014,5.040181875228882
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,True,True,3,355.72000000000025,5.058056592941284
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,True,False,3,355.7200000000002,5.044406414031982
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,False,True,3,355.72000000000014,5.071893215179443
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,False,False,3,355.72,5.055883169174194
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,True,True,4,355.72000000000014,5.060580015182495
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,True,False,4,355.72000000000014,5.0497448444366455
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,False,True,4,355.7200000000001,5.106306314468384
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,False,False,4,355.72000000000014,5.070576906204224
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,True,True,5,355.7200000000002,5.071288108825684
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,True,False,5,355.72000000000025,5.065769672393799
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,False,True,5,355.7200000000001,5.112058877944946
MDG-a_4_100_m10.txt,0.1,999999,5,999999,0.1,False,False,5,355.72000000000014,5.090566635131836
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,True,True,None,355.72000000000025,5.003969192504883
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,True,False,None,355.7200000000003,5.002758741378784
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,False,True,None,355.7200000000002,5.01098108291626
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,False,False,None,355.72000000000014,5.000169992446899
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,True,True,2,355.7200000000003,5.0077292919158936
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,True,False,2,355.72000000000025,5.007775783538818
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,False,True,2,355.7200000000002,5.0016844272613525
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,False,False,2,355.72000000000014,5.002193450927734
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,True,True,3,355.72000000000025,5.005919933319092
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,True,False,3,355.72000000000025,5.009122371673584
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,False,True,3,355.7200000000002,5.004157066345215
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,False,False,3,355.72000000000025,5.002739667892456
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,True,True,4,355.7200000000003,5.002109527587891
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,True,False,4,355.7200000000003,5.019812822341919
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,False,True,4,355.72000000000014,5.014299154281616
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,False,False,4,355.7200000000001,5.00580358505249
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,True,True,5,355.72000000000025,5.00562858581543
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,True,False,5,355.7200000000003,5.0090696811676025
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,False,True,5,355.72000000000025,5.0031187534332275
MDG-a_4_100_m10.txt,0.1,999999,5,10,-1,False,False,5,355.72000000000014,5.004115343093872
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,True,True,None,355.72000000000025,5.00898814201355
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,True,False,None,355.7200000000003,5.043522119522095
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,False,True,None,355.7200000000002,5.005889892578125
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,False,False,None,355.72000000000025,5.012633323669434
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,True,True,2,355.7200000000003,5.0402672290802
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,True,False,2,355.72000000000025,5.023916959762573
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,False,True,2,355.7200000000002,5.006425619125366
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,False,False,2,355.72000000000025,5.003618478775024
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,True,True,3,355.7200000000002,5.01435661315918
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,True,False,3,355.72000000000025,5.027492046356201
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,False,True,3,355.72000000000025,5.003688812255859
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,False,False,3,355.72000000000025,5.0034613609313965
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,True,True,4,355.7200000000003,5.011559009552002
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,True,False,4,355.72000000000025,5.016188859939575
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,False,True,4,355.72000000000014,5.0118043422698975
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,False,False,4,355.7200000000002,5.002781629562378
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,True,True,5,355.72000000000025,5.0117552280426025
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,True,False,5,355.72000000000025,5.031766653060913
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,False,True,5,355.72000000000025,5.0036232471466064
MDG-a_4_100_m10.txt,0.1,999999,5,20,-1,False,False,5,355.7200000000002,5.014542579650879
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,True,True,None,355.72000000000014,10.032161235809326
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,True,False,None,355.72000000000014,10.047288417816162
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,False,True,None,355.72000000000014,10.034563302993774
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,False,False,None,355.7200000000001,10.038938522338867
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,True,True,2,355.72000000000014,10.08518123626709
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,True,False,2,355.72000000000014,10.072173595428467
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,False,True,2,355.7200000000001,10.108698606491089
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,False,False,2,355.72000000000014,10.084348917007446
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,True,True,3,355.7200000000002,10.10879373550415
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,True,False,3,355.72000000000025,10.08896541595459
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,False,True,3,355.72000000000014,10.150821924209595
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,False,False,3,355.72000000000014,10.1165931224823
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,True,True,4,355.7200000000002,10.13495397567749
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,True,False,4,355.72000000000014,10.115545988082886
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,False,True,4,355.7200000000002,10.187561988830566
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,False,False,4,355.72000000000014,10.143655061721802
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,True,True,5,355.72000000000014,10.18560791015625
MDG-a_4_100_m10.txt,0.1,999999,10,999999,0.05,True,False,5,355.7200000000002,10.126331329345703
