path,alpha,iters,max_time,nsols,prop_time_grasp,local_search_before,local_search_after,random_pairs,obj_value,time_taken
MDG-a_16_n500_m50.txt,0.1,999999,1,20,-1,True,True,3,7678.85,1.4361293315887451
MDG-a_16_n500_m50.txt,0.1,999999,1,20,-1,True,False,3,7700.659999999999,1.404188871383667
MDG-a_16_n500_m50.txt,0.1,999999,1,20,-1,False,True,3,7674.890000000001,1.303635835647583
MDG-a_16_n500_m50.txt,0.1,999999,1,20,-1,False,False,3,7630.419999999998,1.2221198081970215
MDG-a_16_n500_m50.txt,0.1,999999,1,20,-1,True,True,4,7708.840000000001,2.089919090270996
MDG-a_16_n500_m50.txt,0.1,999999,1,20,-1,True,False,4,7686.580000000001,2.4401493072509766
MDG-a_16_n500_m50.txt,0.1,999999,1,20,-1,False,True,4,7637.000000000001,1.8472988605499268
MDG-a_16_n500_m50.txt,0.1,999999,1,20,-1,False,False,4,7616.9,1.695335865020752
MDG-a_16_n500_m50.txt,0.1,999999,1,20,-1,True,True,5,7682.6,2.0482547283172607
MDG-a_16_n500_m50.txt,0.1,999999,1,20,-1,True,False,5,7676.350000000004,1.389479398727417
MDG-a_16_n500_m50.txt,0.1,999999,1,20,-1,False,True,5,7727.240000000001,1.3215487003326416
MDG-a_16_n500_m50.txt,0.1,999999,1,20,-1,False,False,5,7631.149999999999,1.0435068607330322
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,True,True,None,7715.030000000003,5.177526473999023
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,True,False,None,7731.680000000006,5.254900217056274
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,False,True,None,7683.4200000000055,5.081174850463867
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,False,False,None,7628.780000000004,5.270488739013672
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,True,True,2,7760.760000000002,5.1770195960998535
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,True,False,2,7703.6200000000035,5.09541916847229
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,False,True,2,7670.010000000001,5.223754167556763
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,False,False,2,7662.19,5.245148420333862
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,True,True,3,7702.460000000001,5.140928030014038
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,True,False,3,7732.140000000005,5.05800461769104
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,False,True,3,7732.610000000002,5.466079235076904
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,False,False,3,7653.2900000000045,5.2241246700286865
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,True,True,4,7748.030000000006,5.1781089305877686
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,True,False,4,7715.299999999999,5.169642686843872
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,False,True,4,7719.749999999999,5.439772129058838
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,False,False,4,7611.819999999998,5.157246351242065
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,True,True,5,7696.409999999997,5.194791793823242
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,True,False,5,7706.570000000004,5.178161859512329
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,False,True,5,7711.64,5.631173849105835
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.05,False,False,5,7648.159999999997,5.060681581497192
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,True,True,None,7712.150000000003,5.357075214385986
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,True,False,None,7728.480000000002,5.129668474197388
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,False,True,None,7708.979999999998,5.345757007598877
